country_code,wc_share_M,wc_share_F,wcs_share_M,wcs_share_F,sales_share_M,sales_share_F,wc_avg_exp,bc_avg_exp,wcs_avg_exp,bcs_avg_exp,wc_gap,wc_exposure_spread,predicted_wc,wcs_gap,wcs_exposure_spread,predicted_wcs,country_name,gender_gap,residual_wc,residual_wcs
LUX,0.7210479130188872,0.7707575501940273,0.738190220040073,0.8025172937405094,0.0171423070211857,0.0317597435464822,0.43513647037988745,0.1870971829497698,0.43286747228714567,0.16902687064150226,0.0497096371751401,0.24803928743011766,0.012329942983331437,0.06432707370043644,0.2638406016456434,0.016972093827226795,Luxembourg,-0.0020999999999999,-0.014429942983331338,-0.019072093827226695
LVA,0.4203301083492965,0.6004675733393279,0.443321695046064,0.6793458469146902,0.022991586696767544,0.07887827357536248,0.40806792459207064,0.19382968898197123,0.40391800637239883,0.17372025165782956,0.18013746499003136,0.21423823561009941,0.03859233266674037,0.23602415186862624,0.23019775471456927,0.05433222981856827,Latvia,0.0503,0.011707667333259626,-0.004032229818568274
MDG,0.05214046937781321,0.04902187946562318,0.08443041204745454,0.1299589129171436,0.0322899426696413,0.08093703345152041,0.38949354466767944,0.15430006799922297,0.3754171885196018,0.14140612958204282,-0.00311858991219003,0.23519347666845647,-0.0007334720037511494,0.045528500869689056,0.234011058937559,0.010654172700355511,Madagascar,0.0078999999999999,0.00863347200375105,-0.0027541727003556112
MDV,0.44873060262104514,0.4473767769039128,0.49250607738845936,0.5341580772800547,0.04377547476741423,0.08678130037614186,0.40428588548336514,0.17607255648422923,0.39920269810520675,0.15179860676647028,-0.0013538257171323287,0.2282133289991359,-0.00030896107379141125,0.04165199989159535,0.24740409133873648,0.010304875185621298,Maldives,0.0040999999999999,0.004408961073791311,-0.006204875185621398
MEX,0.23650986238095711,0.34355989589439956,0.3322492174654728,0.5525059699924055,0.09573935508451568,0.208946074098006,0.41220583972224145,0.2047610633839811,0.39548391974166613,0.16584086487834213,0.10705003351344244,0.20744477633826036,0.022206970259199346,0.22025675252693272,0.229643054863324,0.05058043350455999,Mexico,0.0525999999999999,0.03039302974080055,0.002019566495439905
MHL,0.3612133519482168,0.44190732034922764,0.38685112323898974,0.5836131631967764,0.025637771290772944,0.14170584284754867,0.39263344165882125,0.1886144547933731,0.3881840298488981,0.16694040937651483,0.08069396840101084,0.20401898686544814,0.016463101679326717,0.19676203995778663,0.22124362047238327,0.043532346091792455,Marshall Islands,0.0567,0.04023689832067329,0.013167653908207545
MKD,0.34256812198277387,0.4915639327559857,0.4072393292759665,0.6162608252674479,0.06467120729319259,0.12469689251146204,0.4037965396180377,0.20443553665429937,0.39628803412045516,0.17550920963101366,0.14899581077321183,0.19936100296373832,0.029703954273142878,0.20902149599148134,0.2207788244894415,0.04614752017802376,North Macedonia,0.0359,0.006196045726857124,-0.010247520178023758
MLI,0.04906046458144926,0.03810790750922551,0.1367513795074632,0.25348136973950985,0.08769091492601391,0.21537346223028436,0.38120760285335564,0.19139674100023707,0.3672640662308588,0.16321498542867072,-0.01095255707222375,0.18981086185311857,-0.0020789142973742587,0.11672999023204667,0.20404908080218806,0.023818647208897512,Mali,0.0254,0.027478914297374257,0.0015813527911024867
MMR,0.06113012101669096,0.11152189642055722,0.1774718851553849,0.3883521119773497,0.11634176413869395,0.27683021555679255,0.45266767270676195,0.20941423026262942,0.3904417475611832,0.1715178150311882,0.05039177540386627,0.24325344244413252,0.012257972837862036,0.2108802268219648,0.218923932529995,0.04616672854868187,Myanmar,0.0421999999999999,0.02994202716213786,-0.003966728548681971
MNE,0.40204761935347133,0.5804284183077637,0.45995645276280894,0.7859348253851446,0.05790883340933761,0.20550640707738085,0.41889962538962017,0.22402657384065386,0.40739225840341753,0.18052622831738288,0.17838079895429237,0.1948730515489663,0.03476161062996561,0.32597837262233564,0.22686603008603465,0.07395341929073541,Montenegro,0.0675,0.03273838937003439,-0.00645341929073541
MNG,0.25485167217272964,0.4217513096098991,0.3120359087556477,0.5497571589602651,0.05718423658291808,0.12800584935036613,0.38252332345196327,0.20348381390662407,0.37826481704237136,0.1787938880373938,0.16689963743716946,0.1790395095453392,0.029881629230045753,0.23772125020461743,0.19947092900497757,0.04741847862253975,Mongolia,0.0466,0.01671837076995425,-0.0008184786225397464
MOZ,0.060540265790778945,0.038484615727310954,0.13114301095053094,0.12756619134628538,0.07060274515975198,0.08908157561897444,0.3695396770374276,0.15108448945610006,0.36517466056833775,0.13158687000207006,-0.02205565006346799,0.21845518758132756,-0.004818171171843019,-0.0035768196042455513,0.2335877905662677,-0.0008355013886098303,Mozambique,-0.0108,-0.005981828828156981,-0.00996449861139017
MSR,0.37595907928388744,0.5631399317406144,0.40494458653026427,0.6271331058020478,0.028985507246376812,0.06399317406143346,0.4103860134034104,0.1816985619821215,0.4062546710705673,0.16480123132624502,0.18718085245672694,0.2286874514212889,0.04280591210319319,0.22218851927178357,0.24145343974432226,0.05364818224986978,Montserrat,0.0716999999999999,0.02889408789680671,0.018051817750130122
MUS,0.3258914875784746,0.4919625876038873,0.3925043882537122,0.6041910915422626,0.0666129006752376,0.11222850393837551,0.4335032598373225,0.195060253047046,0.42085118436277147,0.16734261602484807,0.1660711000254127,0.23844300679027652,0.03959849243102817,0.21168670328855038,0.2535085683379234,0.05366439308685519,Mauritius,0.064,0.02440150756897183,0.010335606913144814
MWI,0.22016322729184198,0.19120339661615116,0.30556273008723084,0.364036639690405,0.08539950279538885,0.17283324307425385,0.3735136723549313,0.18326638445875748,0.3693208037179265,0.14914172026301983,-0.02895983067569083,0.19024728789617384,-0.0055095292439826,0.05847390960317417,0.2201790834549067,0.012874731822451956,Malawi,0.0090999999999999,0.0146095292439825,-0.003774731822452056
NER,0.16038347711317857,0.1744450514623277,0.2997092765339325,0.5653917670002383,0.13932579942075396,0.39094671553791066,0.36357483449041805,0.2166560864234204,0.36297213357672803,0.16639329443191686,0.01406157434914912,0.14691874806699765,0.002065908899227996,0.2656824904663058,0.19657883914481117,0.05222755555696876,Niger,0.0544,0.052334091100772,0.0021724444430312392
NIU,0.575070821529745,0.6853932584269662,0.623229461756374,0.7556179775280898,0.04815864022662889,0.07022471910112359,0.38924049617049616,0.1960781180051929,0.38698073593073584,0.16811924183006532,0.11032243689722121,0.19316237816530327,0.02131014427605885,0.13238851577171584,0.21886149410067052,0.028974748363567913,Niue,0.0564,0.035089855723941146,0.027425251636432085
NLD,0.6170020450754166,0.6526049383197816,0.6608125704279149,0.7375721438076323,0.04381052535249826,0.08496720548785062,0.41392687780549653,0.20853715945568055,0.4092611144374122,0.1761135370885458,0.03560289324436505,0.20538971834981598,0.007312468215898704,0.0767595733797174,0.2331475773488664,0.017896308571813648,Netherlands,0.0053999999999999,-0.0019124682158988045,-0.012496308571813749
NOR,0.5565547535541642,0.6226877019974915,0.6076603173176797,0.7087679029248716,0.0511055637635156,0.08608020092738008,0.3957959779796892,0.21052007443132975,0.39236370597153647,0.18060828979348678,0.06613294844332729,0.18527590354835943,0.012252841777154534,0.10110758560719191,0.2117554161780497,0.021410078869008708,Norway,0.0136,0.0013471582228454654,-0.0078100788690087086
NPL,0.16778199427505602,0.1521839962101445,0.32930312600183226,0.37570055896122867,0.16152113172677623,0.22351656275108409,0.3826947721054933,0.2035176975348529,0.3719263591005539,0.15827044631637427,-0.015597998064911522,0.1791770745706404,-0.0027948036624293564,0.04639743295939641,0.2136559127841796,0.009913085889782621,Nepal,0.0053999999999999,0.008194803662429256,-0.0045130858897827215
PAN,0.1968573663382919,0.3858823470573011,0.19892596690595438,0.4293460933016418,0.002068600567662481,0.04346374624434073,0.40855559459704843,0.16458612740424888,0.40554168967323423,0.1591729996001477,0.18902498071900922,0.24396946719279955,0.04611632383214589,0.23042012639568743,0.24636869007308654,0.05676830470658054,Panama,0.0639,0.01778367616785411,0.007131695293419456
PER,0.20478432323827175,0.22534177148246406,0.2723540230643983,0.4071338540440282,0.06756969982612658,0.18179208256156418,0.41032078449758347,0.19493674808479702,0.3932476540804845,0.1647709299446766,0.02055744824419231,0.21538403641278644,0.00442774618118109,0.13477983097962987,0.2284767241358079,0.03079405426180371,Peru,0.0240999999999999,0.01967225381881881,-0.006694054261803809
PHL,0.1597262617089648,0.29333478519692047,0.24015706103247256,0.5821896970687662,0.08043079932350776,0.2888549118718457,0.43201644664420474,0.20305112622331548,0.4016894665053318,0.16014424133793048,0.13360852348795565,0.22896532042088927,0.030591718391381677,0.34203263603629364,0.24154522516740135,0.08261635008598638,Philippines,0.0749999999999999,0.04440828160861822,-0.007616350085986476
PLW,0.3322135785007072,0.6027361220731386,0.3728783592644979,0.7077084977637466,0.04066478076379067,0.10497237569060774,0.4234659081382716,0.19352502167402755,0.4154751691887044,0.17072191904218106,0.27052254357243144,0.22994088646424407,0.06220419347760698,0.33483013849924864,0.24475325014652335,0.08195076464470166,Palau,0.1066,0.04439580652239302,0.024649235355298338
PNG,0.18879947200951927,0.13562485634568552,0.3099665429389703,0.41787685336971786,0.12116707092945113,0.28225199702403236,0.3792306219679541,0.20817127358320234,0.3700978689058771,0.16015292924648958,-0.053174615663833746,0.17105934838475176,-0.009096015106065015,0.10791031043074756,0.20994493965938751,0.02265522361200907,Papua New Guinea,0.0191999999999999,0.028296015106064915,-0.0034552236120091694
POL,0.436190646227075,0.632912588640335,0.46898342766149637,0.7435145549754603,0.03279278143442134,0.11060196633512535,0.4172015863763552,0.20222485211064412,0.4108944859236215,0.1744017897189573,0.19672194241325996,0.21497673426571107,0.0422906407384099,0.2745311273139639,0.23649269620466418,0.06492460649058525,Poland,0.0625,0.0202093592615901,-0.002424606490585249
PRT,0.4611574470890751,0.551889705697287,0.5155799522887611,0.6429796963847679,0.05442250519968594,0.09108999068748078,0.42238555594527055,0.20195587395355033,0.41488175121699317,0.17409108996827996,0.09073225860821194,0.22042968199172022,0.020000082911398678,0.12739974409600685,0.2407906612487132,0.030676668623794336,Portugal,0.0332999999999999,0.013299917088601221,0.002623331376205563
ROU,0.24360817352932937,0.4347995774242543,0.27576407158400734,0.6195084369166272,0.03215589805467795,0.18470885949237284,0.41372277158820264,0.20269730743473768,0.4019236813034164,0.17547965566568835,0.19119140389492492,0.21102546415346496,0.04034625474907912,0.3437443653326198,0.22644402563772803,0.07783885787620431,Romania,0.0774,0.03705374525092087,-0.00043885787620431826
RUS,0.39895683482288297,0.6262427049693808,0.4221985898408834,0.7470496781900665,0.023241755018000448,0.12080697322068576,0.38634412384217737,0.2055564399943323,0.38343136282337664,0.1789485057917147,0.22728587014649787,0.18078768384784508,0.041090486035127424,0.32485108834918314,0.20448285703166194,0.0664264786554858,Russian Federation,0.0712999999999999,0.03020951396487248,0.0048735213445141035
RWA,0.09784487721719617,0.08495865051689062,0.17356048879742636,0.23955348921060396,0.07571561158023019,0.15459483869371335,0.38479443721648454,0.16613610816252833,0.3725274591840721,0.13836989613962142,-0.01288622670030555,0.2186583290539562,-0.0028176807980992875,0.0659930004131776,0.23415756304445068,0.015452760154741093,Rwanda,0.0052999999999999,0.008117680798099188,-0.010152760154741192
SDN,0.07140138400370534,0.2239111333989326,0.26091867798489127,0.32286625129846463,0.18951729398118594,0.09895511789953203,0.3687298534993641,0.1947740561445393,0.3647884025571471,0.15302959551900966,0.15250974939522727,0.1739557973548248,0.02652995506043127,0.06194757331357337,0.21175880703813746,0.013117944223789856,Sudan,-0.0041999999999999,-0.03072995506043117,-0.017317944223789756
SGP,0.7104555268768173,0.7671129751118384,0.7402009742452832,0.8332400000369026,0.029745447368465832,0.06612702492506428,0.424025312731935,0.20895871923098724,0.42032524692077744,0.17528582633561324,0.05665744823502106,0.21506659350094776,0.012185124388362263,0.09303902579161938,0.2450394205851642,0.02279822897178656,Singapore,0.0461,0.03391487561163774,0.02330177102821344
SLE,0.1111865393800996,0.04591075934847442,0.21695042236195536,0.3668725323287571,0.1057638829818558,0.3209617729802827,0.366341838344999,0.20769041349268702,0.36351230886175107,0.15965852072081674,-0.06527578003162518,0.15865142485231198,-0.01035609551036343,0.14992210996680175,0.20385378814093433,0.030562190042814262,Sierra Leone,0.0322,0.04255609551036343,0.0016378099571857374
SLV,0.18321121410611965,0.22169486429271174,0.28078249828241736,0.5399122982610806,0.09757128417629772,0.3182174339683689,0.41522344737228895,0.2098698198973394,0.38943886126492594,0.16157764917242026,0.03848365018659208,0.20535362747494953,0.007902757164293703,0.2591297999786632,0.22786121209250568,0.059045630312426746,El Salvador,0.0552,0.0472972428357063,-0.003845630312426747
SOM,0.35558454562763114,0.3602588267298837,0.3822482035949256,0.4136887990724728,0.0266636579672945,0.053429972342589185,0.3789932605418209,0.18862088176469946,0.3775573499624116,0.17842554401273136,0.004674281102252542,0.19037237877712146,0.0008898540125087617,0.031440595477547184,0.19913180594968022,0.0062608225575773195,Somalia,0.0049,0.004010145987491238,-0.0013608225575773196
SRB,0.33223574972943665,0.47620874069949987,0.37261181496090284,0.5902422845555076,0.04037606523146611,0.11403354385600781,0.41212733674751445,0.1970462073027597,0.40433158458770574,0.17351961378021502,0.14397299097006322,0.21508112944475474,0.030965873507380674,0.2176304695946048,0.23081197080749072,0.05023171759489042,Serbia,0.0414999999999999,0.010534126492619224,-0.008731717594890519
STP,0.10466336782126258,0.15275578677523938,0.25018743439796076,0.28711452914121993,0.14552406657669817,0.13435874236598055,0.4028024596615506,0.2003342215460986,0.38332590116432586,0.16938376239468775,0.0480924189539768,0.202468238115452,0.009737187332321852,0.03692709474325917,0.2139421387696381,0.007900261627921927,Sao Tome and Principe,0.0091999999999999,-0.0005371873323219527,0.0012997383720779725
SUR,0.2659027839942709,0.5424908874964165,0.3176170441321279,0.6865025733437087,0.05171426013785695,0.14401168584729218,0.39749905212034736,0.19248661439430445,0.3909060637289549,0.16438315129099274,0.2765881035021456,0.2050124377260429,0.05670400134499793,0.3688855292115808,0.2265229124379622,0.08356102443322626,Suriname,0.0758,0.019095998655002076,-0.007761024433226252
SVN,0.4147351085082107,0.5920264160978634,0.44817011251472455,0.6752747983334809,0.03343500400651382,0.0832483822356174,0.4116611275974362,0.19674976830355267,0.4066615721732505,0.17565015677815324,0.17729130758965272,0.21491135929388355,0.03810191590508228,0.22710468581875637,0.23101141539509726,0.05246377491384978,Slovenia,0.0489999999999999,0.010898084094917618,-0.0034637749138498805
SWE,0.5898109570804062,0.6937052296176813,0.6198534846271899,0.7423597840294635,0.03004252754678372,0.04865455441178223,0.4089717481495614,0.19994219825171905,0.40630646681904936,0.18007915216114187,0.10389427253727512,0.20902954989784234,0.02171697302543038,0.12250629940227353,0.2262273146579075,0.02771427114245396,Sweden,0.0211,-0.0006169730254303799,-0.00661427114245396
SWZ,0.23201792239748792,0.22893798601948295,0.30822483794553496,0.45228937986019485,0.07620691554804708,0.22335139384071195,0.3798828282189925,0.20184565310573707,0.37316956226412346,0.16316929492725463,-0.003079936378004966,0.17803717511325542,-0.0005483431722685558,0.1440645419146599,0.21000026733686883,0.030253592315842123,Eswatini,0.0335999999999999,0.034148343172268454,0.003346407684157778
TGO,0.12309128167927404,0.03838465857653946,0.21969604578965093,0.4550953834705594,0.09660476411037691,0.41671072489401995,0.3922789437255933,0.22160826374698908,0.3694145736515437,0.16434903095789263,-0.08470662310273458,0.17067067997860422,-0.014456936963635056,0.23539933768090845,0.20506554269365104,0.048272292931261514,Togo,0.0462999999999999,0.060756936963634954,-0.001972292931261617
THA,0.13736128648410253,0.2318222707980686,0.23557469212337473,0.42735232693955943,0.09821340563927221,0.19553005614149083,0.4255559166111425,0.2111163771279789,0.39770725581152516,0.17896987922604957,0.09446098431396607,0.2144395394831636,0.020256169975413227,0.1917776348161847,0.2187373765854756,0.04194893672745961,Thailand,0.0514999999999999,0.031243830024586673,0.009551063272540287
TJK,0.2226048012475741,0.30463378653163753,0.3184936671149728,0.3974626211076114,0.09588886586739867,0.09282883457597385,0.3554354654976022,0.1779192076612078,0.3574054712334942,0.15124502687837757,0.08202898528406344,0.17751625783639438,0.014561478501743606,0.07896895399263859,0.20616044435511663,0.016280274645381135,Tajikistan,0.0027,-0.011861478501743607,-0.013580274645381134
TKL,0.5477386934673365,0.5976331360946745,0.5778894472361807,0.6272189349112426,0.030150753768844216,0.029585798816568046,0.35366319145049324,0.16756660360797948,0.35406653125980686,0.15464933035308653,0.049894442627338,0.18609658784251376,0.009285185525251668,0.049329487675061845,0.19941720090672033,0.009837148354323392,Tokelau,0.0274,0.01811481447474833,0.017562851645676607
TLS,0.1071094856775412,0.0788677860586352,0.212169317485356,0.279611797902089,0.1050598318078148,0.20074401184345383,0.3934273048089456,0.18795822986141225,0.3745908966008641,0.1536562512547639,-0.02824169961890599,0.20546907494753336,-0.005802795895642719,0.06744248041673301,0.2209346453461002,0.014900380492132215,Timor-Leste,0.0085999999999999,0.014402795895642619,-0.006300380492132315
TON,0.2991935926271326,0.4196220731206354,0.32728070656646,0.5374503628645763,0.028087113939327446,0.11782828974394086,0.39762553846323995,0.18249472729328997,0.39198342939458314,0.16121791357758677,0.1204284804935028,0.21513081116994998,0.025907876696531756,0.21016965629811624,0.23076551581699636,0.04849990914471563,Tonga,0.0721,0.04619212330346824,0.02360009085528437
TUN,0.20232066386410866,0.3071148783287322,0.2881465257348302,0.3876940915937379,0.08582586187072148,0.0805792132650057,0.39617880284948115,0.18642218772014335,0.3874034481537916,0.1645881112135859,0.10479421446462353,0.2097566151293378,0.021981279711237322,0.09954756585890773,0.22281533694020567,0.02218072442842984,Tunisia,0.0267,0.00471872028876268,0.004519275571570162
TUR,0.2925901317088709,0.37897314833074774,0.37965749521914616,0.47375540054396714,0.08706736351027533,0.09478225221321943,0.4087018980345684,0.197312485223635,0.3986230920493976,0.17218368645635573,0.08638301662187686,0.2113894128109334,0.01826045516053565,0.09409790532482099,0.22643940559304188,0.021307473749302794,Türkiye,0.0179,-0.00036045516053564985,-0.0034074737493027946
TUV,0.44835287548855385,0.7546501328609391,0.474036850921273,0.8308237378210809,0.025683975432719153,0.07617360496014172,0.40272337094750277,0.18003342770932199,0.3997604887125305,0.15916203469167073,0.3062972573723852,0.22268994323818078,0.06820931885826692,0.35678688689980786,0.24059845402085978,0.08584237340300913,Tuvalu,0.0995999999999999,0.031390681141732976,0.013757626596990771
TZA,0.04996757282377314,0.03684352172615887,0.052899467151812915,0.03727068527642754,0.0029318943280397724,0.0004271635502686572,0.3854087121470014,0.16367427017532693,0.3845525133740855,0.1633230433673958,-0.013124051097614269,0.22173444197167447,-0.0029100541465372416,-0.015628781875385377,0.22122947000668972,-0.003457547131141665,"Tanzania, United Republic of",-0.0032,-0.0002899458534627586,0.0002575471311416647
UGA,0.06817636418835303,0.04113045086555304,0.15972125598397513,0.18220989860643189,0.09154489179562207,0.14107944774087885,0.35576944099504965,0.17177488780132058,0.3603150576473842,0.14514088056723032,-0.027045913322799993,0.18399455319372907,-0.004976300737544909,0.022488642622456756,0.21517417708015388,0.0048389751699368065,Uganda,-0.0027999999999999,0.0021763007375450094,-0.007638975169936706
URY,0.2914394976334019,0.4341182319790671,0.36404442726237374,0.5803782172686245,0.07260492962897175,0.1462599852895574,0.43087689142590735,0.19701868501068467,0.4152082004105258,0.16417901740397495,0.14267873434566525,0.23385820641522267,0.03336659290767131,0.21633379000625075,0.25102918300655086,0.054306094561979865,Uruguay,0.0507,0.017333407092328695,-0.0036060945619798626
USA,0.5173211879312287,0.7088556855475903,0.5704668721064898,0.771083138804136,0.05314568417526115,0.06222745325654569,0.39993064846342224,0.20259577533396259,0.3966980672080026,0.17519915258181265,0.19153449761636154,0.19733487312945966,0.0377964357870395,0.2006162666976462,0.22149891462618995,0.044436285329886895,United States of America,0.0425999999999999,0.0048035642129604025,-0.0018362853298869927
VNM,0.11625028601117696,0.15367316247845927,0.2149816100615836,0.34923644382983554,0.09873132405040659,0.19556328135137627,0.4227472978022388,0.19454356887555657,0.39146975441935095,0.1605731933957474,0.03742287646728232,0.22820372892668223,0.00854003995699641,0.13425483376825195,0.23089656102360354,0.030998979417884934,Viet Nam,0.0305,0.021959960043003587,-0.0004989794178849351
VUT,0.16127139613785366,0.20288970942366352,0.21308129894645544,0.3325413388986997,0.05180990280860182,0.12965162947503614,0.3936214451734743,0.179358174235041,0.3835249010585538,0.15755232513028672,0.041618313285809866,0.2142632709384333,0.008917275935558078,0.11946003995224425,0.22597257592826708,0.026994692948502333,Vanuatu,0.0252,0.016282724064441922,-0.0017946929485023327
WSM,0.2012496668542154,0.3782139137108711,0.24940033758772837,0.5649361328874514,0.048150670733512986,0.18672221917658025,0.3955181212374109,0.1826740412974958,0.3867772128795273,0.15562704750890774,0.1769642468566557,0.21284407993991514,0.0376657923044649,0.315535795299723,0.23115016537061958,0.07293615126388094,Samoa,0.0815,0.0438342076955351,0.008563848736119067
ZMB,0.08218337365233574,0.07983310213001896,0.159217747048739,0.25947977250949955,0.0770343733964033,0.17964667037948057,0.3795302824181972,0.16998298302979198,0.36928920219537353,0.13996430216130834,-0.002350271522316788,0.20954729938840522,-0.0004924930503309589,0.10026202546076055,0.2293249000340652,0.022992578966001813,Zambia,0.0148999999999999,0.015392493050330858,-0.008092578966001913
ZWE,0.11014882756978368,0.11952618887435842,0.166610407201945,0.23788322032318132,0.05646157963216134,0.1183570314488229,0.37237973914115263,0.16831291604288795,0.368138351453641,0.14729095541696918,0.009377361304574741,0.20406682309826468,0.0019136083304691662,0.07127281312123632,0.2208473960366718,0.015740415186033377,Zimbabwe,0.0109999999999999,0.009086391669530734,-0.004740415186033476
